name,tear,rate,score
이새낀그냥나무임,MASTER,280승 259패 (51.95%),0점
A급 망나니,MASTER,216승 203패 (51.55%),0점
재 산,MASTER,59승 43패 (57.84%),0점
Lt ToT,MASTER,255승 202패 (55.80%),0점
마이 아프겠다,MASTER,34승 24패 (58.62%),0점
료 야,MASTER,59승 44패 (57.28%),0점
유엽화,MASTER,172승 163패 (51.34%),0점
팀 지,MASTER,113승 100패 (53.05%),0점
뽀오미,MASTER,56승 46패 (54.90%),0점
stupid our team,MASTER,215승 167패 (56.28%),0점
협곡왕자서승현,MASTER,184승 178패 (50.83%),0점
훈이의미드훈육,MASTER,356승 337패 (51.37%),0점
양정만,MASTER,205승 211패 (49.28%),0점
죽음의 끝자락,MASTER,124승 90패 (57.94%),0점
modelick,MASTER,97승 74패 (56.73%),0점
나는 밥덕이,MASTER,599승 553패 (52.00%),0점
망하면어때C발,MASTER,193승 201패 (48.98%),0점
냥이호감도마스터,MASTER,244승 226패 (51.91%),0점
여우와사냥꾼,MASTER,36승 19패 (65.45%),0점
Santorinia,MASTER,192승 167패 (53.48%),0점
와마라,MASTER,486승 469패 (50.89%),0점
동그래요,MASTER,167승 146패 (53.35%),0점
팟 쥐,MASTER,221승 196패 (53.00%),0점
Celine Jy,MASTER,177승 150패 (54.13%),0점
영 정 락,MASTER,198승 138패 (58.93%),0점
예나는 아가야,MASTER,45승 23패 (66.18%),0점
haqqy game,MASTER,181승 155패 (53.87%),0점
Gen G Cookie,MASTER,160승 147패 (52.12%),0점
오늘은느낌이좋아,MASTER,94승 90패 (51.09%),0점
뽀식맨,MASTER,198승 187패 (51.43%),0점
한소희 보고싶어,MASTER,109승 102패 (51.66%),0점
웃음이,MASTER,228승 231패 (49.67%),0점
기린만큼,MASTER,153승 120패 (56.04%),0점
GRAKING,MASTER,55승 42패 (56.70%),0점
트윗취,MASTER,130승 126패 (50.78%),0점
20250119,MASTER,118승 108패 (52.21%),0점
하루가 이쁘길,MASTER,241승 217패 (52.62%),0점
Onslauht,MASTER,104승 79패 (56.83%),0점
시비시대충함,MASTER,150승 129패 (53.76%),0점
김맑크,MASTER,384승 351패 (52.24%),0점
정반지,MASTER,178승 147패 (54.77%),0점
달 동,MASTER,100승 92패 (52.08%),0점
고유림의 검,MASTER,191승 175패 (52.19%),0점
데픗후,MASTER,189승 173패 (52.21%),0점
하얀귀,MASTER,228승 184패 (55.34%),0점
공보빵,MASTER,138승 128패 (51.88%),0점
마지막등반,MASTER,117승 114패 (50.65%),0점
윈 to the 터,MASTER,57승 39패 (59.38%),0점
현진아 잘좀하자,MASTER,270승 238패 (53.15%),0점
김채원이 예쁘다,MASTER,94승 74패 (55.95%),0점
고아득한 늑대,MASTER,115승 83패 (58.08%),0점
쌈아칫,MASTER,192승 158패 (54.86%),0점
dkfja,MASTER,105승 95패 (52.50%),0점
GEN G ESPORTS XD,MASTER,58승 43패 (57.43%),0점
FA 06 JUG,MASTER,204승 204패 (50.00%),0점
예술가DAY,MASTER,66승 49패 (57.39%),0점
메카 동붕이,MASTER,296승 290패 (50.51%),0점
협곡 말썽장이,MASTER,435승 383패 (53.18%),0점
Guma No1,MASTER,400승 396패 (50.25%),0점
I Must Go JG,MASTER,57승 49패 (53.77%),0점
자다깬바이올렛,MASTER,109승 91패 (54.50%),0점
깔끔하게밥먹기,MASTER,268승 263패 (50.47%),0점
아 잉 찬,MASTER,350승 279패 (55.64%),0점
 Money maker PSH,MASTER,239승 193패 (55.32%),0점
와꾸대장리건희,MASTER,129승 102패 (55.84%),0점
토쟁이와토순이,MASTER,284승 273패 (50.99%),0점
원딜개빡겜러,MASTER,276승 239패 (53.59%),0점
김규선생님,MASTER,116승 93패 (55.50%),0점
왼쪽톡톡이,MASTER,199승 176패 (53.07%),0점
칼챔프계정,MASTER,99승 92패 (51.83%),0점
Nizers,MASTER,82승 56패 (59.42%),0점
당근 사과 레몬,MASTER,129승 109패 (54.20%),0점
옆에 계속 있어줘,MASTER,275승 234패 (54.03%),0점
rele cho,MASTER,150승 142패 (51.37%),0점
xzxxzx,MASTER,72승 59패 (54.96%),0점
JungSigle,MASTER,137승 106패 (56.38%),0점
섹폰지밥,MASTER,74승 69패 (51.75%),0점
주 유,MASTER,48승 28패 (63.16%),0점
반말시똥꼬햄스터,MASTER,76승 61패 (55.47%),0점
그 꿈에서 보자,MASTER,344승 328패 (51.19%),0점
czt3,MASTER,349승 311패 (52.88%),0점
어쩔티버,MASTER,278승 291패 (48.86%),0점
벚꽃잎,MASTER,316승 279패 (53.11%),0점
킹람머스2,MASTER,112승 91패 (55.17%),0점
깅감현,MASTER,273승 248패 (52.40%),0점
현하야지켜줬자나,MASTER,294승 252패 (53.85%),0점
an you zhen,MASTER,217승 214패 (50.35%),0점
상암동 바이퍼,MASTER,172승 137패 (55.66%),0점
맛있다시루떡,MASTER,91승 78패 (53.85%),0점
백백인인우우,MASTER,103승 78패 (56.91%),0점
그러지마융,MASTER,315승 297패 (51.47%),0점
악역은 내가할게,MASTER,316승 274패 (53.56%),0점
지우소녀,MASTER,60승 60패 (50.00%),0점
Popo Dami,MASTER,136승 84패 (61.82%),0점
댕그란유,MASTER,412승 382패 (51.89%),0점
0 격,MASTER,117승 114패 (50.65%),0점
Durr,MASTER,371승 370패 (50.07%),0점
콩밥먹을래,MASTER,143승 114패 (55.64%),0점
안경쥐,MASTER,69승 61패 (53.08%),0점
아이번맨,MASTER,210승 198패 (51.47%),0점
더클라임 연남점,MASTER,64승 47패 (57.66%),0점
올차단박고겜함,MASTER,97승 92패 (51.32%),0점
수차와술,MASTER,211승 183패 (53.55%),0점
밥도리,MASTER,117승 118패 (49.79%),0점
오직 유 빛날 빈,MASTER,223승 218패 (50.57%),0점
초보준호,MASTER,144승 128패 (52.94%),0점
THEREISAREASON,MASTER,73승 49패 (59.84%),0점
Dajang,MASTER,216승 203패 (51.55%),0점
돈까스먹고싶어요,MASTER,134승 122패 (52.34%),0점
 빡겜충롤돌이,MASTER,65승 58패 (52.85%),0점
받으삼,MASTER,317승 318패 (49.92%),0점
HOE IS DULLI,MASTER,77승 74패 (50.99%),0점
tls12,MASTER,81승 61패 (57.04%),0점
김흥권,MASTER,296승 278패 (51.57%),0점
홍어의악마,MASTER,420승 413패 (50.42%),0점
내가 꼭 캐리할게,MASTER,53승 33패 (61.63%),0점
매크롱,MASTER,534승 471패 (53.13%),0점
김찬석,MASTER,52승 49패 (51.49%),0점
람 머 츠,MASTER,197승 174패 (53.10%),0점
불주먹 데이지,MASTER,97승 69패 (58.43%),0점
문도 박사 스킨,MASTER,282승 275패 (50.63%),0점
난널믿을께,MASTER,137승 124패 (52.49%),0점
Meeoow,MASTER,157승 153패 (50.65%),0점
T1 1557,MASTER,117승 94패 (55.45%),0점
똘아희,MASTER,49승 42패 (53.85%),0점
Gorex,MASTER,101승 92패 (52.33%),0점
인후야샤,MASTER,141승 125패 (53.01%),0점
다사 사랑해,MASTER,274승 268패 (50.55%),0점
삼겹살10인분이요,MASTER,130승 121패 (51.79%),0점
Sean Connery,MASTER,108승 81패 (57.14%),0점
원딜의 무기력함,MASTER,354승 341패 (50.94%),0점
머래농,MASTER,351승 291패 (54.67%),0점
Powder keg,MASTER,367승 341패 (51.84%),0점
치요다 모모,MASTER,147승 151패 (49.33%),0점
kapila,MASTER,253승 230패 (52.38%),0점
No More Dixk,MASTER,159승 135패 (54.08%),0점
딩동치킨 튀기기,MASTER,42승 29패 (59.15%),0점
치자멍,MASTER,179승 162패 (52.49%),0점
뭐든지잘하는놈,MASTER,130승 135패 (49.06%),0점
배달왕 카페B,MASTER,526승 484패 (52.08%),0점
아싸지나,MASTER,210승 156패 (57.38%),0점
laser,MASTER,158승 108패 (59.40%),0점
강유자,MASTER,241승 220패 (52.28%),0점
Trash mid sry,MASTER,221승 164패 (57.40%),0점
짱긔여미,MASTER,64승 44패 (59.26%),0점
치속으로다죽인다,MASTER,600승 586패 (50.59%),0점
룰 룰,MASTER,203승 162패 (55.62%),0점
호짝이,MASTER,152승 120패 (55.88%),0점
BIG Naughty Fan,MASTER,82승 63패 (56.55%),0점
coc toft,MASTER,147승 125패 (54.04%),0점
환 마 니,MASTER,121승 114패 (51.49%),0점
호야애비,MASTER,65승 61패 (51.59%),0점
아름다움 그 자체,MASTER,187승 160패 (53.89%),0점
meitian kaixinba,MASTER,245승 242패 (50.31%),0점
말  궁,MASTER,88승 68패 (56.41%),0점
네 행님,MASTER,256승 258패 (49.81%),0점
Sluggish Ai,MASTER,24승 19패 (55.81%),0점
1D2Y,MASTER,116승 125패 (48.13%),0점
정글먹으면던진다,MASTER,81승 50패 (61.83%),0점
박수민사랑해,MASTER,63승 40패 (61.17%),0점
유니키,MASTER,602승 594패 (50.33%),0점
Aze kwun,MASTER,82승 82패 (50.00%),0점
세상이나를버려도,MASTER,110승 100패 (52.38%),0점
정글의 도구,MASTER,98승 48패 (67.12%),0점
머리박고머리박기,MASTER,120승 102패 (54.05%),0점
렐 원툴,MASTER,246승 188패 (56.68%),0점
말랑한제리,MASTER,121승 81패 (59.90%),0점
죽빵냥,MASTER,190승 164패 (53.67%),0점
매 2,MASTER,59승 56패 (51.30%),0점
고려대 김자헌,MASTER,178승 143패 (55.45%),0점
원딜메타는온다,MASTER,81승 77패 (51.27%),0점
멘탈잡자애들아,MASTER,110승 86패 (56.12%),0점
일석일조,MASTER,326승 303패 (51.83%),0점
최애의아이보고움,MASTER,257승 251패 (50.59%),0점
루엘 그림자1,MASTER,124승 125패 (49.80%),0점
이제야한다,MASTER,154승 156패 (49.68%),0점
순보좀,MASTER,247승 208패 (54.29%),0점
씨몽키 초장 국밥,MASTER,170승 135패 (55.74%),0점
Twinbee,MASTER,248승 225패 (52.43%),0점
GlaceA,MASTER,126승 101패 (55.51%),0점
후추해안,MASTER,129승 113패 (53.31%),0점
llliiiiiiiill,MASTER,670승 634패 (51.38%),0점
누누가 짱이야,MASTER,96승 65패 (59.63%),0점
T1 나선욱,MASTER,380승 362패 (51.21%),0점
I am Cosu,MASTER,146승 121패 (54.68%),0점
시정무새 해붕이,MASTER,438승 401패 (52.21%),0점
23살 탑솔러,MASTER,267승 231패 (53.61%),0점
zxciopasdqwe,MASTER,218승 201패 (52.03%),0점
허각람각다이브각,MASTER,212승 170패 (55.50%),0점
상추엔후시딘,MASTER,287승 226패 (55.95%),0점
혁 박,MASTER,288승 287패 (50.09%),0점
이효성미남,MASTER,141승 123패 (53.41%),0점
구벼울,MASTER,69승 56패 (55.20%),0점
happy game 11,MASTER,77승 55패 (58.33%),0점
난왜팀운이,MASTER,149승 133패 (52.84%),0점
참준홍,MASTER,71승 64패 (52.59%),0점
심해에서버스탐,MASTER,53승 51패 (50.96%),0점
Per sempre,MASTER,61승 38패 (61.62%),0점
용미니는못말려,MASTER,270승 239패 (53.05%),0점
예측 못하는 사람,MASTER,114승 89패 (56.16%),0점
김동거이,MASTER,222승 222패 (50.00%),0점
원딜을 먹따,MASTER,158승 145패 (52.15%),0점
대구 뽈태기 동태,MASTER,60승 39패 (60.61%),0점
JustgameKeepcalm,MASTER,266승 254패 (51.15%),0점
오마이겉,MASTER,116승 85패 (57.71%),0점
O8원딜프로지망,MASTER,153승 160패 (48.88%),0점
매드스누,MASTER,89승 64패 (58.17%),0점
parkhyunse6974,MASTER,109승 71패 (60.56%),0점
취생몽사,MASTER,559승 559패 (50.00%),0점
조끝다,MASTER,87승 55패 (61.27%),0점
걸그룹노래맞추기,MASTER,240승 220패 (52.17%),0점
쉐 인,MASTER,159승 138패 (53.54%),0점
울릉도 낚시꾼,MASTER,55승 34패 (61.80%),0점
Mid loves Jungle,MASTER,157승 145패 (51.99%),0점
zxczxccl,MASTER,131승 83패 (61.21%),0점
윈 터,MASTER,94승 75패 (55.62%),0점
정지당할때계정,MASTER,267승 247패 (51.95%),0점
댜 옹,MASTER,46승 18패 (71.88%),0점
협곡의브루스웨인,MASTER,151승 106패 (58.75%),0점
방재석,MASTER,78승 59패 (56.93%),0점
내가 바로 왕현재,MASTER,210승 199패 (51.34%),0점
다시 생각해보기,MASTER,464승 482패 (49.05%),0점
xeofds,MASTER,294승 271패 (52.04%),0점
coldnightz,MASTER,261승 257패 (50.39%),0점
Neck Deep,MASTER,85승 83패 (50.60%),0점
말이쟝,MASTER,224승 184패 (54.90%),0점
현 땍,MASTER,110승 72패 (60.44%),0점
카 러,MASTER,41승 36패 (53.25%),0점
꼬옷츄,MASTER,404승 391패 (50.82%),0점
사시미칼쑤시기,MASTER,241승 204패 (54.16%),0점
조선제일검박준성,MASTER,117승 87패 (57.35%),0점
거미바사삭,MASTER,201승 188패 (51.67%),0점
배유준,MASTER,135승 125패 (51.92%),0점
좋은날은지나갔다,MASTER,266승 244패 (52.16%),0점
믕리둥절,MASTER,173승 147패 (54.06%),0점
사자 주인,MASTER,467승 438패 (51.60%),0점
자야랑같이자야지,MASTER,89승 65패 (57.79%),0점
구슬요 fan,MASTER,43승 34패 (55.84%),0점
이젠싫어숟가락,MASTER,357승 342패 (51.07%),0점
skpAa,MASTER,171승 128패 (57.19%),0점
늙음을인지한사람,MASTER,150승 141패 (51.55%),0점
Uniq R Maple,MASTER,255승 241패 (51.41%),0점
꿀꿀쟁이,MASTER,439승 429패 (50.58%),0점
도구뽑기망겜,MASTER,197승 183패 (51.84%),0점
대딩v,MASTER,153승 132패 (53.68%),0점
새대갈 치킨,MASTER,241승 220패 (52.28%),0점
플레이어,MASTER,374승 377패 (49.80%),0점
참을인 세번,MASTER,182승 164패 (52.60%),0점
상 흠,MASTER,192승 183패 (51.20%),0점
테 토,MASTER,276승 272패 (50.36%),0점
zongbob,MASTER,147승 136패 (51.94%),0점
peu a peu,MASTER,243승 225패 (51.92%),0점
Aijanai,MASTER,106승 73패 (59.22%),0점
Metty,MASTER,55승 41패 (57.29%),0점
대포먹고튀기,MASTER,107승 93패 (53.50%),0점
서폿유져,MASTER,234승 203패 (53.55%),0점
메롱시티 주민,MASTER,152승 151패 (50.17%),0점
Garen Specialist,MASTER,324승 319패 (50.39%),0점
돼지가될래여,MASTER,178승 150패 (54.27%),0점
이때아차싶더라고,MASTER,122승 86패 (58.65%),0점
남양주 랄로,MASTER,226승 220패 (50.67%),0점
완도산 싱싱미역,MASTER,92승 82패 (52.87%),0점
Llmz,DIAMOND - I,97승 68패 (58.79%),100점
자섹보,DIAMOND - I,39승 30패 (56.52%),100점
석탄먹고맴맴,DIAMOND - I,113승 108패 (51.13%),100점
바이블린,DIAMOND - I,242승 237패 (50.52%),100점
AWDAW,DIAMOND - I,300승 239패 (55.66%),100점
럭스 냥냥,DIAMOND - I,66승 50패 (56.90%),100점
여름에는소프트콘,DIAMOND - I,326승 312패 (51.10%),100점
혜지정우,DIAMOND - I,266승 246패 (51.95%),100점
rPwjddlfgdjqjfla,DIAMOND - I,421승 388패 (52.04%),100점
두부멘탈이요,DIAMOND - I,260승 255패 (50.49%),100점
낙 선,DIAMOND - I,19승 4패 (82.61%),100점
범털스,DIAMOND - I,342승 334패 (50.59%),100점
3DS,DIAMOND - I,101승 98패 (50.75%),100점
전자과선래,DIAMOND - I,166승 161패 (50.76%),100점
말재영,DIAMOND - I,73승 62패 (54.07%),100점
지호암살회피계정,DIAMOND - I,46승 20패 (69.70%),100점
the sage time,DIAMOND - I,117승 108패 (52.00%),100점
딱딱한치킨,DIAMOND - I,148승 114패 (56.49%),100점
밀크 꾸미,DIAMOND - I,113승 87패 (56.50%),100점
가장높은그곳까지,DIAMOND - I,128승 100패 (56.14%),100점
쳄프연습lD,DIAMOND - I,189승 145패 (56.59%),100점
핑프대장,DIAMOND - I,74승 73패 (50.34%),100점
Pwildtgr,DIAMOND - I,143승 137패 (51.07%),100점
AzAz1,DIAMOND - I,26승 9패 (74.29%),100점
     T0MAT0     ,DIAMOND - I,298승 301패 (49.75%),100점
박성일꼬붕,DIAMOND - I,188승 145패 (56.46%),100점
SKT T1꺄르르르뀨,DIAMOND - I,576승 579패 (49.87%),100점
세혀닝부캐,DIAMOND - I,101승 80패 (55.80%),100점
JGJGJGJG2,DIAMOND - I,322승 317패 (50.39%),100점
잠온다고요,DIAMOND - I,101승 80패 (55.80%),100점
넌내인생최대의자랑이자행복이었음,DIAMOND - I,368승 357패 (50.76%),100점
초심찾는용,DIAMOND - I,32승 27패 (54.24%),100점
Spirits,DIAMOND - I,194승 165패 (54.04%),100점
왜 오징어,DIAMOND - I,50승 63패 (44.25%),100점
리지후이,DIAMOND - I,64승 58패 (52.46%),100점
DGA Yong,DIAMOND - I,54승 51패 (51.43%),100점
38살서폿,DIAMOND - I,64승 38패 (62.75%),100점
홀라르,DIAMOND - I,170승 166패 (50.60%),100점
게 미,DIAMOND - I,143승 127패 (52.96%),100점
영도프로지망생,DIAMOND - I,60승 29패 (67.42%),100점
싱글벙글지구촌갤러리,DIAMOND - I,143승 121패 (54.17%),100점
아침기온,DIAMOND - I,96승 79패 (54.86%),100점
키아나 이렐,DIAMOND - I,411승 391패 (51.25%),100점
뉴민트호냥,DIAMOND - I,270승 216패 (55.56%),100점
박화요비,DIAMOND - I,188승 196패 (48.96%),100점
소망 둥이의 꿈,DIAMOND - I,316승 278패 (53.20%),100점
TRG,DIAMOND - I,205승 176패 (53.81%),100점
물그릇맨,DIAMOND - I,124승 107패 (53.68%),100점
오늘부터친구먹쟈,DIAMOND - I,75승 67패 (52.82%),100점
젠지 Academy,DIAMOND - I,47승 33패 (58.75%),100점
삼삼하노,DIAMOND - I,836승 787패 (51.51%),100점
참치냉동고,DIAMOND - I,201승 191패 (51.28%),100점
국선변호사홍건우,DIAMOND - I,235승 218패 (51.88%),100점
Thezio1,DIAMOND - I,203승 208패 (49.39%),100점
긴꼬리투구새우,DIAMOND - I,75승 52패 (59.06%),100점
의정부킬러,DIAMOND - I,118승 99패 (54.38%),100점
우번개,DIAMOND - I,132승 135패 (49.44%),100점
lov2u,DIAMOND - I,81승 66패 (55.10%),100점
피시방전용,DIAMOND - I,236승 207패 (53.27%),100점
방금계삭한사람,DIAMOND - I,165승 141패 (53.92%),100점
 semut,DIAMOND - I,133승 126패 (51.35%),100점
나란신이존재함,DIAMOND - I,120승 96패 (55.56%),100점
begin to flower,DIAMOND - I,257승 234패 (52.34%),100점
수면제좀줘요,DIAMOND - I,343승 279패 (55.14%),100점
모리뎅,DIAMOND - I,83승 53패 (61.03%),100점
각구형,DIAMOND - I,78승 64패 (54.93%),100점
성젠바오,DIAMOND - I,445승 431패 (50.80%),100점
10킬,DIAMOND - I,169승 151패 (52.81%),100점
rtyr,DIAMOND - I,129승 89패 (59.17%),100점
최애의 빈이,DIAMOND - I,62승 49패 (55.86%),100점
irrevocably,DIAMOND - I,44승 40패 (52.38%),100점
마샬 D 태궁철사,DIAMOND - I,137승 99패 (58.05%),100점
빵먹고롤하자,DIAMOND - I,142승 138패 (50.71%),100점
야스오강남,DIAMOND - I,256승 221패 (53.67%),100점
절제왕,DIAMOND - I,84승 63패 (57.14%),100점
토도이,DIAMOND - I,202승 199패 (50.37%),100점
Kcut Gnas,DIAMOND - I,47승 53패 (47.00%),100점
빵지영,DIAMOND - I,162승 168패 (49.09%),100점
바 둑,DIAMOND - I,358승 345패 (50.92%),100점
꼬집어버린다,DIAMOND - I,104승 100패 (50.98%),100점
풀이 및 해설,DIAMOND - I,99승 57패 (63.46%),100점
뀨루르 까꿍,DIAMOND - I,620승 599패 (50.86%),100점
ENOCASS,DIAMOND - I,136승 103패 (56.90%),100점
karl3,DIAMOND - I,70승 78패 (47.30%),100점
qwesadsafaz,DIAMOND - I,59승 33패 (64.13%),100점
아옳옳옹,DIAMOND - I,313승 261패 (54.53%),100점
AIpha,DIAMOND - I,248승 255패 (49.30%),100점
nowltzkl,DIAMOND - I,408승 406패 (50.12%),100점
굽네알블링소스,DIAMOND - I,132승 98패 (57.39%),100점
정글서폿은사나,DIAMOND - I,177승 160패 (52.52%),100점
peyk,DIAMOND - I,148승 148패 (50.00%),100점
youtube 후알파,DIAMOND - I,81승 55패 (59.56%),100점
마 잣,DIAMOND - I,103승 98패 (51.24%),100점
Maika Hizumi,DIAMOND - I,159승 119패 (57.19%),100점
 My Zac  Jungle,DIAMOND - I,139승 131패 (51.48%),100점
건우의 볼트태클,DIAMOND - I,97승 101패 (48.99%),100점
kfxwzsn,DIAMOND - I,537승 519패 (50.85%),100점
미니 빅토르,DIAMOND - I,255승 226패 (53.01%),100점
의문의레넥톤장인,DIAMOND - I,157승 154패 (50.48%),100점
연막이 필요해,DIAMOND - I,164승 155패 (51.41%),100점
놓치지않을거예요,DIAMOND - I,298승 283패 (51.29%),100점
세나의복수,DIAMOND - I,49승 36패 (57.65%),100점
tqweotixlwper,DIAMOND - I,52승 25패 (67.53%),100점
Gwidoo,DIAMOND - I,472승 450패 (51.19%),100점
똥지우개,DIAMOND - I,327승 330패 (49.77%),100점
별이 참 이쁘네요,DIAMOND - I,485승 483패 (50.10%),100점
Iucy S2,DIAMOND - I,133승 126패 (51.35%),100점
경상남자,DIAMOND - I,221승 139패 (61.39%),100점
김얀씨,DIAMOND - I,87승 75패 (53.70%),100점
초가스원딜야캐요,DIAMOND - I,93승 78패 (54.39%),100점
업스윙이 올거야,DIAMOND - I,222승 228패 (49.33%),100점
노랑시티 손인욱,DIAMOND - I,325승 313패 (50.94%),100점
전 쪽,DIAMOND - I,241승 245패 (49.59%),100점
Unbreakable MlND,DIAMOND - I,145승 152패 (48.82%),100점
Cpzn,DIAMOND - I,366승 366패 (50.00%),100점
바텀 민규,DIAMOND - I,350승 327패 (51.70%),100점
AKAJugk1ller,DIAMOND - I,64승 38패 (62.75%),100점
까비드릴조,DIAMOND - I,178승 166패 (51.74%),100점
Disorder mid,DIAMOND - I,21승 21패 (50.00%),100점
꼬마 메이,DIAMOND - I,37승 21패 (63.79%),100점
화석이되기싫어요,DIAMOND - I,141승 103패 (57.79%),100점
소사동광대,DIAMOND - I,343승 324패 (51.42%),100점
AIYAAYIA,DIAMOND - I,288승 245패 (54.03%),100점
AlwaysHappyHappy,DIAMOND - I,149승 138패 (51.92%),100점
지수yaa,DIAMOND - I,337승 318패 (51.45%),100점
DJ 조칼리드,DIAMOND - I,349승 300패 (53.78%),100점
경도현,DIAMOND - I,168승 139패 (54.72%),100점
볼링장,DIAMOND - I,131승 105패 (55.51%),100점
KDA5,DIAMOND - I,100승 96패 (51.02%),100점
IceMangoYogurt,DIAMOND - I,49승 25패 (66.22%),100점
